index,sentiment:hate,sentiment:hatenor,sentiment:neg,sentiment:negnor,sentiment:pos,sentiment:posnor
696,2,0.086956522,3,0.130434783,0,0
697,0,0,1,0.2,0,0
698,1,0.083333333,0,0,2,0.166666667
699,1,0.25,1,0.25,0,0
700,0,0,1,0.083333333,0,0
701,1,0.066666667,1,0.066666667,0,0
702,1,0.041666667,1,0.041666667,3,0.125
703,1,0.04,2,0.08,0,0
704,1,0.03030303,2,0.060606061,0,0
705,1,0.037037037,3,0.111111111,0,0
706,0,0,1,0.037037037,0,0
708,1,0.05,2,0.1,0,0
709,0,0,1,0.083333333,0,0
710,0,0,1,0.2,0,0
711,0,0,1,0.090909091,0,0
712,0,0,0,0,1,0.1
713,0,0,2,0.1,1,0.05
714,1,0.047619048,1,0.047619048,1,0.047619048
715,0,0,0,0,2,0.111111111
716,1,0.071428571,0,0,2,0.142857143
717,0,0,0,0,0,0
718,0,0,1,0.111111111,0,0
719,0,0,0,0,0,0
720,1,0.045454545,1,0.045454545,1,0.045454545
721,1,0.111111111,1,0.111111111,0,0
722,0,0,0,0,0,0
723,0,0,0,0,1,0.052631579
724,0,0,0,0,2,0.25
725,1,0.058823529,0,0,0,0
726,1,0.052631579,3,0.157894737,0,0
727,1,0.076923077,3,0.230769231,0,0
728,0,0,1,0.090909091,1,0.090909091
729,0,0,0,0,1,0.066666667
730,0,0,0,0,0,0
731,0,0,0,0,0,0
732,0,0,0,0,0,0
733,0,0,1,0.076923077,0,0
734,1,0.05,0,0,2,0.1
735,1,0.083333333,0,0,1,0.083333333
736,1,0.043478261,0,0,0,0
737,1,0.043478261,1,0.043478261,2,0.086956522
738,1,0.111111111,0,0,1,0.111111111
739,1,0.041666667,2,0.083333333,1,0.041666667
740,1,0.076923077,0,0,2,0.153846154
741,1,0.055555556,2,0.111111111,1,0.055555556
742,0,0,1,0.166666667,0,0
743,0,0,4,0.16,1,0.04
744,1,0.071428571,1,0.071428571,0,0
745,1,0.052631579,0,0,2,0.105263158
746,1,0.111111111,0,0,1,0.111111111
747,1,0.055555556,2,0.111111111,1,0.055555556
748,1,0.037037037,1,0.037037037,2,0.074074074
750,0,0,1,0.166666667,0,0
751,1,0.05,2,0.1,1,0.05
752,1,0.04,2,0.08,0,0
753,0,0,0,0,0,0
754,0,0,1,0.0625,1,0.0625
755,1,0.066666667,0,0,0,0
756,0,0,0,0,1,0.090909091
757,0,0,0,0,1,0.111111111
758,0,0,0,0,0,0
759,0,0,0,0,0,0
760,1,0.05,0,0,0,0
761,1,0.045454545,2,0.090909091,0,0
762,0,0,0,0,0,0
763,1,0.055555556,0,0,1,0.055555556
764,1,0.083333333,2,0.166666667,0,0
765,1,0.04,3,0.12,0,0
766,1,0.066666667,0,0,0,0
767,0,0,0,0,0,0
768,0,0,1,0.058823529,0,0
770,1,0.2,1,0.2,0,0
771,1,0.066666667,3,0.2,1,0.066666667
772,1,0.083333333,0,0,0,0
773,0,0,1,0.071428571,1,0.071428571
774,1,0.047619048,1,0.047619048,1,0.047619048
775,1,0.052631579,0,0,0,0
776,0,0,1,0.043478261,0,0
777,1,0.0625,2,0.125,0,0
778,0,0,0,0,2,0.105263158
779,0,0,2,0.068965517,1,0.034482759
780,0,0,0,0,0,0
781,0,0,0,0,0,0
782,1,0.142857143,0,0,0,0
783,1,0.166666667,0,0,1,0.166666667
784,1,0.2,0,0,0,0
786,1,0.142857143,0,0,0,0
787,0,0,0,0,0,0
788,0,0,1,0.25,0,0
789,1,0.066666667,1,0.066666667,0,0
790,1,0.111111111,2,0.222222222,0,0
791,0,0,1,0.166666667,0,0
792,1,0.0625,0,0,0,0
794,0,0,4,0.19047619,0,0
795,0,0,0,0,1,0.111111111
796,1,0.166666667,0,0,0,0
797,0,0,1,0.111111111,0,0
798,1,0.05,1,0.05,0,0
799,1,0.04,1,0.04,1,0.04
800,1,0.043478261,2,0.086956522,0,0
801,1,0.043478261,1,0.043478261,1,0.043478261
802,1,0.071428571,2,0.142857143,1,0.071428571
803,1,0.090909091,0,0,0,0
804,2,0.08,4,0.16,0,0
805,1,0.166666667,1,0.166666667,0,0
806,0,0,1,0.076923077,2,0.153846154
807,1,0.090909091,3,0.272727273,0,0
808,4,0.210526316,0,0,0,0
809,1,0.142857143,0,0,0,0
810,1,0.125,0,0,0,0
811,1,0.035714286,0,0,1,0.035714286
812,0,0,1,0.166666667,0,0
814,0,0,1,0.0625,0,0
815,0,0,1,0.166666667,0,0
816,0,0,0,0,0,0
818,0,0,1,0.142857143,0,0
819,1,0.055555556,2,0.111111111,0,0
820,0,0,2,0.074074074,0,0
821,0,0,0,0,0,0
822,0,0,0,0,0,0
823,0,0,0,0,0,0
824,0,0,0,0,1,0.111111111
825,0,0,0,0,0,0
826,0,0,0,0,0,0
827,0,0,3,0.157894737,0,0
828,0,0,1,0.090909091,2,0.181818182
829,0,0,3,0.12,1,0.04
830,0,0,0,0,1,0.033333333
831,0,0,0,0,0,0
832,0,0,0,0,1,0.111111111
833,0,0,0,0,1,0.125
834,0,0,1,0.038461538,2,0.076923077
835,0,0,1,0.166666667,0,0
836,0,0,0,0,0,0
837,0,0,1,0.111111111,0,0
838,0,0,1,0.052631579,0,0
839,1,0.05,1,0.05,0,0
840,0,0,1,0.111111111,1,0.111111111
841,1,0.05,0,0,0,0
842,1,0.058823529,1,0.058823529,1,0.058823529
843,1,0.25,1,0.25,0,0
844,1,0.5,0,0,1,0.5
845,1,0.090909091,1,0.090909091,0,0
847,0,0,0,0,0,0
848,0,0,4,0.571428571,0,0
849,1,0.0625,1,0.0625,0,0
850,1,0.045454545,2,0.090909091,1,0.045454545
851,0,0,1,0.142857143,0,0
852,1,0.047619048,1,0.047619048,2,0.095238095
853,0,0,0,0,2,0.153846154
854,0,0,0,0,1,0.142857143
855,1,0.5,1,0.5,0,0
856,1,0.083333333,0,0,1,0.083333333
857,1,0.047619048,0,0,1,0.047619048
858,1,0.058823529,1,0.058823529,2,0.117647059
859,0,0,0,0,1,0.071428571
860,1,0.083333333,0,0,0,0
861,1,0.066666667,1,0.066666667,0,0
862,1,0.045454545,1,0.045454545,1,0.045454545
863,1,0.333333333,0,0,0,0
864,1,0.25,0,0,0,0
866,1,0.045454545,3,0.136363636,0,0
867,0,0,0,0,0,0
868,0,0,0,0,0,0
869,0,0,0,0,0,0
870,1,0.166666667,1,0.166666667,0,0
871,3,0.230769231,1,0.076923077,0,0
872,0,0,1,0.076923077,1,0.076923077
873,1,0.071428571,1,0.071428571,0,0
874,2,0.1,1,0.05,0,0
875,0,0,0,0,1,0.142857143
876,1,0.071428571,0,0,0,0
877,1,0.090909091,1,0.090909091,0,0
878,1,0.090909091,0,0,0,0
879,1,0.083333333,1,0.083333333,0,0
880,1,0.066666667,0,0,0,0
881,1,0.1,0,0,0,0
882,1,0.0625,0,0,0,0
883,1,0.0625,2,0.125,1,0.0625
884,1,0.083333333,0,0,0,0
885,1,0.083333333,0,0,0,0
886,1,0.076923077,0,0,0,0
887,1,0.083333333,0,0,1,0.083333333
888,1,0.090909091,1,0.090909091,0,0
889,1,0.066666667,1,0.066666667,0,0
890,1,0.071428571,1,0.071428571,0,0
891,1,0.125,0,0,0,0
892,1,0.125,0,0,0,0
893,1,0.071428571,0,0,0,0
894,1,0.071428571,2,0.142857143,0,0
895,1,0.071428571,1,0.071428571,0,0
896,1,0.066666667,0,0,0,0
897,1,0.066666667,1,0.066666667,1,0.066666667
898,0,0,0,0,0,0
899,1,0.066666667,0,0,0,0
900,1,0.058823529,0,0,0,0
901,1,0.111111111,0,0,0,0
902,1,0.111111111,0,0,0,0
903,1,0.071428571,0,0,0,0
904,1,0.083333333,2,0.166666667,0,0
905,1,0.071428571,0,0,0,0
906,1,0.071428571,0,0,0,0
907,1,0.066666667,2,0.133333333,0,0
908,1,0.1,0,0,0,0
909,1,0.055555556,1,0.055555556,2,0.111111111
910,1,0.066666667,1,0.066666667,0,0
911,1,0.1,0,0,0,0
912,1,0.076923077,0,0,0,0
913,1,0.090909091,0,0,1,0.090909091
914,1,0.090909091,0,0,0,0
915,1,0.090909091,0,0,0,0
916,2,0.133333333,2,0.133333333,0,0
917,1,0.071428571,0,0,1,0.071428571
918,1,0.071428571,1,0.071428571,2,0.142857143
919,1,0.058823529,0,0,0,0
920,0,0,3,0.1875,0,0
921,0,0,0,0,0,0
923,1,0.0625,0,0,0,0
924,1,0.090909091,0,0,0,0
925,0,0,0,0,0,0
926,0,0,0,0,1,0.045454545
927,0,0,0,0,0,0
928,1,0.166666667,0,0,0,0
929,0,0,0,0,0,0
930,1,0.052631579,1,0.052631579,0,0
931,0,0,0,0,0,0
932,1,0.166666667,2,0.333333333,0,0
933,1,0.090909091,0,0,1,0.090909091
934,1,0.066666667,1,0.066666667,1,0.066666667
935,0,0,0,0,0,0
936,1,0.05,0,0,3,0.15
937,1,0.1,1,0.1,0,0
938,0,0,2,0.133333333,0,0
939,1,0.333333333,1,0.333333333,0,0
940,1,0.076923077,1,0.076923077,0,0
941,1,0.071428571,2,0.142857143,1,0.071428571
942,1,0.0625,0,0,2,0.125
943,1,0.5,1,0.5,0,0
944,1,0.5,1,0.5,0,0
945,1,0.142857143,1,0.142857143,0,0
946,1,0.25,1,0.25,0,0
947,1,0.05,0,0,0,0
948,1,0.071428571,1,0.071428571,1,0.071428571
949,1,0.166666667,1,0.166666667,0,0
950,1,0.058823529,1,0.058823529,0,0
951,1,0.029411765,1,0.029411765,1,0.029411765
952,0,0,2,0.083333333,0,0
953,0,0,3,0.1875,0,0
954,1,0.125,0,0,0,0
955,0,0,1,0.0625,1,0.0625
956,0,0,0,0,0,0
957,1,0.066666667,1,0.066666667,0,0
958,0,0,0,0,0,0
959,0,0,2,0.117647059,2,0.117647059
960,0,0,1,0.058823529,0,0
961,1,0.0625,0,0,1,0.0625
962,1,0.083333333,1,0.083333333,0,0
963,1,0.2,0,0,0,0
964,3,0.142857143,1,0.047619048,0,0
965,0,0,0,0,0,0
966,1,0.1,0,0,0,0
967,1,0.041666667,1,0.041666667,1,0.041666667
968,1,0.0625,0,0,0,0
969,1,0.045454545,1,0.045454545,1,0.045454545
971,0,0,0,0,0,0
973,1,0.032258065,2,0.064516129,0,0
974,0,0,0,0,0,0
975,1,0.076923077,1,0.076923077,0,0
976,1,0.03125,2,0.0625,1,0.03125
977,0,0,1,0.1,0,0
978,1,0.0625,1,0.0625,0,0
979,0,0,0,0,0,0
980,0,0,3,0.12,0,0
981,0,0,1,0.066666667,0,0
982,1,0.032258065,2,0.064516129,3,0.096774194
983,1,0.05,1,0.05,1,0.05
984,1,0.2,0,0,0,0
985,1,0.25,0,0,1,0.25
986,1,0.2,1,0.2,0,0
987,0,0,3,0.166666667,1,0.055555556
988,1,0.111111111,2,0.222222222,0,0
989,1,0.045454545,3,0.136363636,2,0.090909091
990,1,0.052631579,2,0.105263158,0,0
991,1,0.035714286,0,0,0,0
992,0,0,1,0.142857143,0,0
993,1,0.041666667,2,0.083333333,1,0.041666667
994,1,0.033333333,2,0.066666667,0,0
995,0,0,1,0.043478261,0,0
996,1,0.052631579,1,0.052631579,1,0.052631579
997,1,0.166666667,0,0,0,0
998,1,0.1,0,0,0,0
999,0,0,0,0,0,0
1000,0,0,0,0,0,0
1001,1,0.066666667,0,0,1,0.066666667
1002,1,0.090909091,1,0.090909091,0,0
1003,1,0.0625,1,0.0625,1,0.0625
1004,1,0.1,0,0,0,0
1005,0,0,1,0.034482759,1,0.034482759
1006,1,0.0625,1,0.0625,0,0
1007,1,0.076923077,1,0.076923077,0,0
1008,1,0.166666667,1,0.166666667,0,0
1009,1,0.166666667,0,0,0,0
1010,0,0,2,0.086956522,1,0.043478261
1011,1,0.05,0,0,0,0
1012,1,0.058823529,1,0.058823529,0,0
1013,1,0.058823529,1,0.058823529,0,0
1014,1,0.125,2,0.25,0,0
1015,0,0,2,0.086956522,0,0
1016,1,0.052631579,0,0,0,0
1017,1,0.066666667,0,0,0,0
1018,1,0.04,1,0.04,1,0.04
1019,0,0,2,0.133333333,0,0
1020,1,0.033333333,1,0.033333333,0,0
1021,1,0.083333333,1,0.083333333,0,0
1022,1,0.043478261,0,0,1,0.043478261
1023,1,0.0625,0,0,0,0
1024,0,0,0,0,0,0
1025,1,0.066666667,1,0.066666667,1,0.066666667
1026,0,0,0,0,0,0
1027,1,0.071428571,4,0.285714286,0,0
1029,1,0.047619048,2,0.095238095,0,0
1030,0,0,1,0.055555556,0,0
1031,1,0.090909091,0,0,0,0
1032,1,0.052631579,1,0.052631579,0,0
1033,0,0,0,0,1,0.083333333
1034,1,0.05,1,0.05,0,0
1035,1,0.043478261,3,0.130434783,2,0.086956522
1036,1,0.111111111,0,0,0,0
1037,1,0.058823529,0,0,1,0.058823529
1038,1,0.033333333,1,0.033333333,1,0.033333333
1039,1,0.111111111,1,0.111111111,1,0.111111111
1040,0,0,1,0.0625,0,0
1041,1,0.25,2,0.5,0,0
1042,1,0.047619048,0,0,0,0
1043,0,0,0,0,1,0.083333333
1044,1,0.083333333,0,0,1,0.083333333
1045,1,0.0625,0,0,0,0
1046,0,0,0,0,0,0
1047,1,0.071428571,0,0,0,0
1048,1,0.041666667,2,0.083333333,2,0.083333333
1049,1,0.125,2,0.25,0,0
1050,1,0.066666667,0,0,0,0
1051,1,0.5,1,0.5,0,0
1052,0,0,1,0.333333333,0,0
1053,1,0.083333333,0,0,0,0
1054,1,0.071428571,1,0.071428571,0,0
1055,1,0.055555556,1,0.055555556,0,0
1056,0,0,0,0,0,0
1057,1,0.071428571,0,0,0,0
1058,1,0.052631579,3,0.157894737,0,0
1059,1,0.166666667,1,0.166666667,1,0.166666667
1060,1,0.083333333,0,0,0,0
1061,1,0.076923077,1,0.076923077,0,0
1062,0,0,0,0,0,0
1063,0,0,1,0.041666667,0,0
1064,1,0.038461538,3,0.115384615,1,0.038461538
1065,1,0.071428571,2,0.142857143,0,0
1066,1,0.058823529,0,0,1,0.058823529
1067,1,0.071428571,1,0.071428571,1,0.071428571
1068,1,0.041666667,0,0,1,0.041666667
1069,0,0,0,0,0,0
1070,0,0,1,0.090909091,1,0.090909091
1071,0,0,0,0,1,0.083333333
1072,0,0,0,0,0,0
1073,1,0.125,1,0.125,0,0
1074,1,0.058823529,0,0,0,0
1075,0,0,1,0.047619048,0,0
1076,0,0,1,0.125,0,0
1077,2,0.086956522,3,0.130434783,1,0.043478261
1078,1,0.033333333,1,0.033333333,0,0
1079,1,0.125,2,0.25,0,0
1080,0,0,1,0.076923077,1,0.076923077
1081,1,0.041666667,1,0.041666667,1,0.041666667
1082,0,0,1,0.071428571,0,0
1083,1,0.04,1,0.04,1,0.04
1084,1,0.041666667,0,0,0,0
1085,1,0.111111111,0,0,0,0
1086,0,0,1,0.034482759,1,0.034482759
1087,2,0.0625,4,0.125,1,0.03125
1088,1,0.04,0,0,2,0.08
1089,0,0,0,0,0,0
1090,0,0,0,0,1,0.055555556
1091,1,0.052631579,1,0.052631579,0,0
1092,0,0,0,0,0,0
1093,1,0.04,1,0.04,0,0
1095,1,0.052631579,2,0.105263158,1,0.052631579
1096,2,0.111111111,2,0.111111111,0,0
1097,3,0.157894737,1,0.052631579,1,0.052631579
1098,1,0.047619048,3,0.142857143,0,0
1099,1,0.045454545,2,0.090909091,0,0
1100,2,0.086956522,1,0.043478261,0,0
1101,1,0.033333333,4,0.133333333,1,0.033333333
1102,0,0,0,0,0,0
1103,0,0,1,0.055555556,1,0.055555556
1104,0,0,1,0.090909091,0,0
1105,1,0.038461538,3,0.115384615,0,0
1106,1,0.052631579,1,0.052631579,0,0
1107,0,0,4,0.16,0,0
1108,1,0.05,2,0.1,1,0.05
1109,0,0,1,0.058823529,1,0.058823529
1110,0,0,0,0,1,0.076923077
1111,0,0,0,0,1,0.076923077
1112,0,0,1,0.066666667,1,0.066666667
1113,1,0.052631579,0,0,1,0.052631579
1114,0,0,4,0.16,0,0
1115,0,0,1,0.05,0,0
1116,2,0.125,1,0.0625,0,0
1117,0,0,1,0.1,0,0
1118,1,0.25,1,0.25,0,0
1119,0,0,1,0.076923077,0,0
1120,0,0,4,0.153846154,0,0
1121,1,0.071428571,2,0.142857143,2,0.142857143
1122,1,0.083333333,0,0,0,0
1123,0,0,0,0,0,0
1124,1,0.125,1,0.125,0,0
1125,1,0.083333333,0,0,0,0
1126,0,0,0,0,0,0
1127,1,0.035714286,2,0.071428571,5,0.178571429
1128,1,0.047619048,0,0,0,0
1129,0,0,0,0,0,0
1130,1,0.083333333,1,0.083333333,0,0
1131,1,0.058823529,3,0.176470588,0,0
1132,0,0,0,0,0,0
1133,0,0,2,0.153846154,0,0
1134,1,0.071428571,1,0.071428571,0,0
1135,0,0,3,0.15,0,0
1136,0,0,0,0,0,0
1137,0,0,2,0.1,1,0.05
1138,0,0,0,0,0,0
1139,0,0,2,0.1,0,0
1141,1,0.058823529,0,0,0,0
1142,1,0.029411765,0,0,0,0
1143,1,0.034482759,3,0.103448276,0,0
1144,0,0,1,0.071428571,0,0
1145,1,0.025,2,0.05,0,0
1146,0,0,0,0,0,0
1147,1,0.25,0,0,0,0
1148,1,0.043478261,1,0.043478261,2,0.086956522
1149,1,0.076923077,2,0.153846154,1,0.076923077
1150,1,0.066666667,1,0.066666667,0,0
1151,0,0,1,0.035714286,0,0
1152,1,0.066666667,2,0.133333333,2,0.133333333
1153,0,0,1,0.047619048,0,0
1154,1,0.1,1,0.1,0,0
1155,0,0,1,0.047619048,0,0
1156,0,0,0,0,0,0
1157,0,0,1,0.071428571,0,0
1158,2,0.117647059,2,0.117647059,1,0.058823529
1159,0,0,1,0.043478261,0,0
1160,0,0,0,0,0,0
1161,1,0.066666667,0,0,1,0.066666667
1162,0,0,1,0.0625,1,0.0625
1163,0,0,0,0,0,0
1164,1,0.055555556,3,0.166666667,0,0
1165,1,0.045454545,5,0.227272727,0,0
1166,1,0.052631579,0,0,0,0
1167,1,0.090909091,1,0.090909091,0,0
1168,0,0,0,0,0,0
1169,1,0.043478261,1,0.043478261,2,0.086956522
1170,1,0.0625,0,0,0,0
1171,1,0.04,2,0.08,0,0
1172,1,0.111111111,0,0,1,0.111111111
1173,0,0,1,0.111111111,0,0
1175,1,0.037037037,4,0.148148148,1,0.037037037
1176,1,0.047619048,1,0.047619048,0,0
1177,0,0,1,0.037037037,0,0
1178,0,0,1,0.038461538,0,0
1179,0,0,1,0.035714286,1,0.035714286
1180,0,0,0,0,0,0
1181,1,0.052631579,2,0.105263158,1,0.052631579
1182,0,0,2,0.125,0,0
1183,0,0,0,0,1,0.055555556
1184,1,0.04,1,0.04,2,0.08
1185,1,0.090909091,1,0.090909091,0,0
1186,0,0,1,0.047619048,1,0.047619048
1187,0,0,2,0.086956522,2,0.086956522
1188,1,0.083333333,1,0.083333333,0,0
1189,1,0.066666667,2,0.133333333,0,0
1190,0,0,1,0.1,0,0
1191,0,0,0,0,0,0
1192,1,0.032258065,2,0.064516129,0,0
1193,2,0.068965517,1,0.034482759,0,0
1194,0,0,0,0,1,0.076923077
1195,1,0.090909091,2,0.181818182,0,0
1196,3,0.12,3,0.12,0,0
1197,1,0.071428571,2,0.142857143,1,0.071428571
1198,1,0.083333333,2,0.166666667,1,0.083333333
1199,0,0,1,0.083333333,1,0.083333333
1200,1,0.0625,1,0.0625,0,0
1201,1,0.041666667,0,0,0,0
1202,1,0.1,1,0.1,0,0
1203,1,0.25,2,0.5,0,0
1204,1,0.071428571,1,0.071428571,0,0
1205,1,0.043478261,1,0.043478261,0,0
1206,1,0.047619048,2,0.095238095,2,0.095238095
1207,1,0.076923077,2,0.153846154,0,0
1208,1,0.038461538,2,0.076923077,0,0
1209,1,0.045454545,0,0,1,0.045454545
1210,1,0.0625,2,0.125,0,0
1211,0,0,0,0,2,0.068965517
1212,1,0.045454545,0,0,0,0
1213,0,0,0,0,3,0.157894737
1214,1,0.037037037,5,0.185185185,1,0.037037037
1215,1,0.033333333,2,0.066666667,0,0
1216,0,0,0,0,0,0
1217,1,0.166666667,2,0.333333333,1,0.166666667
1218,1,0.037037037,2,0.074074074,1,0.037037037
1219,1,0.052631579,1,0.052631579,0,0
1220,0,0,3,0.157894737,1,0.052631579
1221,2,0.166666667,2,0.166666667,0,0
1222,2,0.2,2,0.2,1,0.1
1223,1,0.1,1,0.1,0,0
1224,0,0,1,0.1,0,0
1225,1,0.111111111,1,0.111111111,0,0
1226,0,0,1,0.037037037,0,0
1227,0,0,2,0.142857143,0,0
1228,1,0.041666667,2,0.083333333,0,0
1230,1,0.071428571,2,0.142857143,0,0
1231,1,0.125,0,0,0,0
1232,1,0.035714286,2,0.071428571,0,0
1233,0,0,0,0,0,0
1234,1,0.043478261,1,0.043478261,1,0.043478261
1235,1,0.066666667,3,0.2,0,0
1236,0,0,2,0.153846154,0,0
1237,1,0.043478261,2,0.086956522,0,0
1238,0,0,1,0.052631579,0,0
1239,0,0,1,0.083333333,1,0.083333333
1240,1,0.090909091,1,0.090909091,0,0
1241,0,0,1,0.071428571,0,0
1242,1,0.04,3,0.12,1,0.04
1243,0,0,2,0.074074074,2,0.074074074
1244,1,0.0625,1,0.0625,0,0
1245,1,0.0625,2,0.125,0,0
1246,1,0.142857143,1,0.142857143,0,0
1247,1,0.05,1,0.05,1,0.05
1248,1,0.045454545,4,0.181818182,1,0.045454545
1249,0,0,1,0.1,0,0
1250,0,0,0,0,1,0.142857143
1251,0,0,1,0.052631579,2,0.105263158
1252,0,0,0,0,0,0
1253,1,0.076923077,0,0,0,0
1254,0,0,0,0,0,0
1255,1,0.041666667,1,0.041666667,1,0.041666667
1256,1,0.071428571,1,0.071428571,0,0
1257,0,0,1,0.05,1,0.05
1258,0,0,1,0.166666667,0,0
1259,1,0.083333333,1,0.083333333,0,0
1260,1,0.047619048,2,0.095238095,0,0
1261,0,0,1,0.05,1,0.05
1262,1,0.142857143,1,0.142857143,1,0.142857143
1263,0,0,0,0,0,0
1264,1,0.111111111,0,0,0,0
1265,2,0.095238095,1,0.047619048,0,0
1266,1,0.045454545,1,0.045454545,1,0.045454545
1268,0,0,0,0,0,0
1269,1,0.066666667,1,0.066666667,0,0
1270,0,0,3,0.176470588,0,0
1271,1,0.047619048,2,0.095238095,1,0.047619048
1272,0,0,2,0.2,0,0
1273,1,0.037037037,2,0.074074074,0,0
1274,1,0.055555556,2,0.111111111,0,0
1275,1,0.047619048,3,0.142857143,0,0
1276,1,0.083333333,0,0,1,0.083333333
1277,1,0.076923077,0,0,1,0.076923077
1278,1,0.041666667,2,0.083333333,0,0
1279,0,0,2,0.2,0,0
1280,0,0,0,0,0,0
1281,1,0.142857143,1,0.142857143,0,0
1282,0,0,2,0.08,1,0.04
1283,1,0.071428571,2,0.142857143,0,0
1284,1,0.043478261,2,0.086956522,1,0.043478261
1285,1,0.1,0,0,0,0
1286,1,0.083333333,1,0.083333333,0,0
1287,0,0,1,0.071428571,2,0.142857143
1288,1,0.166666667,2,0.333333333,0,0
1289,0,0,0,0,1,0.083333333
1290,2,0.111111111,2,0.111111111,1,0.055555556
1291,0,0,2,0.166666667,0,0
1292,1,0.083333333,1,0.083333333,1,0.083333333
1293,1,0.1,0,0,0,0
1294,1,0.111111111,1,0.111111111,0,0
1295,1,0.047619048,0,0,1,0.047619048
1296,1,0.1,0,0,0,0
1297,1,0.041666667,3,0.125,0,0
1298,1,0.066666667,0,0,0,0
1299,1,0.090909091,1,0.090909091,0,0
1300,1,0.071428571,0,0,0,0
1301,1,0.052631579,1,0.052631579,0,0
1302,0,0,0,0,0,0
1303,1,0.055555556,2,0.111111111,0,0
1304,0,0,0,0,1,0.142857143
1305,0,0,1,0.166666667,0,0
1306,1,0.2,0,0,0,0
1307,1,0.066666667,4,0.266666667,0,0
1308,0,0,2,0.086956522,1,0.043478261
1309,1,0.055555556,2,0.111111111,2,0.111111111
1310,1,0.04,0,0,2,0.08
1311,0,0,2,0.133333333,1,0.066666667
1312,1,0.1,4,0.4,1,0.1
1313,0,0,1,0.166666667,0,0
1314,1,0.05,1,0.05,1,0.05
1315,1,0.0625,1,0.0625,1,0.0625
1316,0,0,0,0,1,0.035714286
1317,1,0.041666667,2,0.083333333,0,0
1318,0,0,0,0,0,0
1319,1,0.076923077,0,0,1,0.076923077
1320,1,0.071428571,0,0,0,0
1321,1,0.038461538,1,0.038461538,0,0
1322,1,0.047619048,3,0.142857143,0,0
1323,1,0.038461538,0,0,0,0
1324,1,0.090909091,1,0.090909091,0,0
1325,0,0,0,0,1,0.111111111
1326,0,0,1,0.1,0,0
1327,1,0.04,4,0.16,1,0.04
1328,0,0,0,0,2,0.083333333
1329,1,0.043478261,2,0.086956522,0,0
1330,1,0.0625,1,0.0625,0,0
1331,1,0.083333333,1,0.083333333,1,0.083333333
1332,1,0.052631579,1,0.052631579,0,0
1333,1,0.045454545,2,0.090909091,0,0
1334,0,0,1,0.041666667,0,0
1336,0,0,2,0.125,0,0
1337,0,0,0,0,0,0
1338,1,0.066666667,2,0.133333333,0,0
1339,0,0,0,0,0,0
1340,1,0.125,0,0,0,0
1341,1,0.045454545,1,0.045454545,0,0
1342,0,0,1,0.071428571,1,0.071428571
1343,1,0.058823529,1,0.058823529,0,0
1344,0,0,0,0,2,0.1
1345,0,0,1,0.052631579,0,0
1346,1,0.045454545,1,0.045454545,0,0
1347,1,0.05,0,0,1,0.05
1348,0,0,0,0,0,0
1349,0,0,0,0,0,0
1350,1,0.05,1,0.05,0,0
1351,1,0.05,0,0,2,0.1
1352,0,0,2,0.117647059,1,0.058823529
1353,0,0,0,0,0,0
1354,0,0,0,0,0,0
1355,1,0.055555556,2,0.111111111,0,0
1356,0,0,1,0.041666667,0,0
1357,1,0.055555556,2,0.111111111,1,0.055555556
1358,0,0,0,0,0,0
1359,2,0.125,1,0.0625,1,0.0625
1360,1,0.058823529,2,0.117647059,0,0
1361,1,0.111111111,1,0.111111111,1,0.111111111
1362,1,0.0625,0,0,1,0.0625
1363,0,0,0,0,0,0
1364,1,0.035714286,4,0.142857143,0,0
1365,1,0.052631579,1,0.052631579,0,0
1366,1,0.041666667,1,0.041666667,1,0.041666667
1367,0,0,0,0,0,0
1368,2,0.090909091,3,0.136363636,1,0.045454545
1369,1,0.058823529,1,0.058823529,0,0
1370,1,0.071428571,0,0,0,0
1371,1,0.066666667,2,0.133333333,0,0
1372,0,0,0,0,0,0
1373,0,0,1,0.111111111,0,0
1374,0,0,1,0.090909091,0,0
1375,0,0,1,0.058823529,1,0.058823529
1376,0,0,1,0.071428571,1,0.071428571
1377,0,0,1,0.066666667,0,0
1378,0,0,0,0,0,0
1379,1,0.066666667,0,0,0,0
1380,1,0.125,1,0.125,1,0.125
1381,0,0,0,0,0,0
1382,0,0,1,0.066666667,0,0
1383,1,0.05,0,0,0,0
1384,0,0,0,0,0,0
1385,1,0.037037037,4,0.148148148,1,0.037037037
1386,0,0,1,0.066666667,0,0
1387,0,0,0,0,2,0.095238095
1388,1,0.071428571,1,0.071428571,1,0.071428571
1389,0,0,0,0,0,0
1390,0,0,0,0,0,0
1391,1,0.083333333,2,0.166666667,0,0
1392,1,0.0625,2,0.125,0,0
1393,1,0.066666667,0,0,1,0.066666667
1394,0,0,3,0.15,1,0.05
1395,1,0.142857143,0,0,0,0
1396,1,0.058823529,2,0.117647059,0,0
1397,1,0.111111111,0,0,1,0.111111111
1398,0,0,0,0,0,0
1399,1,0.055555556,1,0.055555556,1,0.055555556
1400,1,0.111111111,2,0.222222222,0,0
1401,1,0.055555556,4,0.222222222,0,0
1402,0,0,0,0,1,0.05
1403,1,0.071428571,1,0.071428571,0,0
1404,1,0.041666667,1,0.041666667,0,0
1405,1,0.090909091,3,0.272727273,0,0
1406,1,0.05,1,0.05,0,0
1407,1,0.04,1,0.04,0,0
1408,1,0.05,2,0.1,1,0.05
